model,split,site_id,target_date,actual,predicted
BiLSTM+Attention,val,77.746728_12.764475,2023-11-01,0.60604084,0.5972065
BiLSTM+Attention,val,77.746728_12.782442,2023-11-01,0.64147156,0.6256596
BiLSTM+Attention,val,77.746728_12.97558,2023-11-01,0.63478893,0.61685604
BiLSTM+Attention,val,77.746728_12.984563,2023-11-01,0.62492,0.59054655
BiLSTM+Attention,val,77.746728_13.016004,2023-11-01,0.6503108,0.62960273
BiLSTM+Attention,val,77.746728_13.020495,2023-11-01,0.67878526,0.65880775
BiLSTM+Attention,val,77.746728_13.024987,2023-11-01,0.5882483,0.56306076
BiLSTM+Attention,val,77.746728_13.038462,2023-11-01,0.49615064,0.47965774
BiLSTM+Attention,val,77.746728_13.06092,2023-11-01,0.45444733,0.44219375
BiLSTM+Attention,val,77.746728_13.083377,2023-11-01,0.50659585,0.48605114
BiLSTM+Attention,val,77.746728_13.092361,2023-11-01,0.46432826,0.44387436
BiLSTM+Attention,val,77.75122_12.751001,2023-11-01,0.6045467,0.5926602
BiLSTM+Attention,val,77.75122_12.755492,2023-11-01,0.6486483,0.63714564
BiLSTM+Attention,val,77.75122_12.768967,2023-11-01,0.56974864,0.56461465
BiLSTM+Attention,val,77.75122_12.77795,2023-11-01,0.60804355,0.5969477
BiLSTM+Attention,val,77.75122_12.894731,2023-11-01,0.5684834,0.55587834
BiLSTM+Attention,val,77.75122_12.993546,2023-11-01,0.56557107,0.5560429
BiLSTM+Attention,val,77.75122_13.020495,2023-11-01,0.6118992,0.5894672
BiLSTM+Attention,val,77.75122_13.03397,2023-11-01,0.50709236,0.49557778
BiLSTM+Attention,val,77.75122_13.038462,2023-11-01,0.47622353,0.45794111
BiLSTM+Attention,val,77.755711_12.706085,2023-11-01,0.6370306,0.6334745
BiLSTM+Attention,val,77.755711_12.764475,2023-11-01,0.8027549,0.7923255
BiLSTM+Attention,val,77.755711_12.77795,2023-11-01,0.5908022,0.57972723
BiLSTM+Attention,val,77.755711_12.822866,2023-11-01,0.59509563,0.5802369
BiLSTM+Attention,val,77.755711_12.831849,2023-11-01,0.569479,0.5519425
BiLSTM+Attention,val,77.755711_12.858799,2023-11-01,0.617569,0.5941882
BiLSTM+Attention,val,77.755711_12.885748,2023-11-01,0.60502726,0.58818257
BiLSTM+Attention,val,77.755711_12.899223,2023-11-01,0.53552145,0.5196038
BiLSTM+Attention,val,77.755711_12.903714,2023-11-01,0.5901768,0.5834898
BiLSTM+Attention,val,77.755711_12.926172,2023-11-01,0.6108956,0.5858811
BiLSTM+Attention,val,77.760203_12.751001,2023-11-01,0.60107356,0.58717495
BiLSTM+Attention,val,77.760203_12.795916,2023-11-01,0.58223814,0.56469035
BiLSTM+Attention,val,77.760203_12.818374,2023-11-01,0.67173094,0.6615216
BiLSTM+Attention,val,77.760203_12.867782,2023-11-01,0.57602847,0.55907476
BiLSTM+Attention,val,77.760203_12.872273,2023-11-01,0.5883029,0.5699703
BiLSTM+Attention,val,77.760203_12.876765,2023-11-01,0.55945903,0.5414505
BiLSTM+Attention,val,77.760203_12.885748,2023-11-01,0.5756182,0.5585597
BiLSTM+Attention,val,77.760203_12.984563,2023-11-01,0.62340224,0.60355526
BiLSTM+Attention,val,77.764695_12.742018,2023-11-01,0.71388143,0.70221186
BiLSTM+Attention,val,77.764695_12.746509,2023-11-01,0.70147693,0.6931963
BiLSTM+Attention,val,77.764695_12.813883,2023-11-01,0.628171,0.6209452
BiLSTM+Attention,val,77.764695_12.849815,2023-11-01,0.6025813,0.58101535
BiLSTM+Attention,val,77.764695_12.885748,2023-11-01,0.60028225,0.58929104
BiLSTM+Attention,val,77.764695_12.912697,2023-11-01,0.60680157,0.58560777
BiLSTM+Attention,val,77.764695_13.03397,2023-11-01,0.45516613,0.4502148
BiLSTM+Attention,val,77.769186_12.751001,2023-11-01,0.7241645,0.7180881
BiLSTM+Attention,val,77.769186_12.791425,2023-11-01,0.5719001,0.5654403
BiLSTM+Attention,val,77.769186_12.800408,2023-11-01,0.6245456,0.60839427
BiLSTM+Attention,val,77.769186_12.8049,2023-11-01,0.65734017,0.64466584
BiLSTM+Attention,val,77.769186_12.809391,2023-11-01,0.5936638,0.5773766
BiLSTM+Attention,val,77.769186_12.876765,2023-11-01,0.6185307,0.6004789
BiLSTM+Attention,val,77.769186_12.894731,2023-11-01,0.58085626,0.5540282
BiLSTM+Attention,val,77.769186_13.016004,2023-11-01,0.5653303,0.5411171
BiLSTM+Attention,val,77.773678_12.746509,2023-11-01,0.7177855,0.7110238
BiLSTM+Attention,val,77.773678_12.858799,2023-11-01,0.5604841,0.53972155
BiLSTM+Attention,val,77.773678_12.885748,2023-11-01,0.57155544,0.5566345
BiLSTM+Attention,val,77.773678_12.899223,2023-11-01,0.5479019,0.5388496
BiLSTM+Attention,val,77.773678_12.908206,2023-11-01,0.5856451,0.5780729
BiLSTM+Attention,val,77.778169_12.809391,2023-11-01,0.5559516,0.5439545
BiLSTM+Attention,val,77.778169_12.885748,2023-11-01,0.5901429,0.5771851
BiLSTM+Attention,val,77.782661_12.786933,2023-11-01,0.57393533,0.5645237
BiLSTM+Attention,val,77.782661_12.791425,2023-11-01,0.60193306,0.59630394
BiLSTM+Attention,val,77.782661_12.89024,2023-11-01,0.5830687,0.57016623
BiLSTM+Attention,val,77.787152_12.786933,2023-11-01,0.5877851,0.5828087
BiLSTM+Attention,val,77.787152_12.849815,2023-11-01,0.5626047,0.55253726
BiLSTM+Attention,val,77.787152_12.867782,2023-11-01,0.572996,0.5587273
BiLSTM+Attention,val,77.791644_12.8049,2023-11-01,0.5873474,0.5795487
BiLSTM+Attention,val,77.791644_12.899223,2023-11-01,0.57180476,0.55928576
BiLSTM+Attention,val,77.796136_12.854307,2023-11-01,0.5661256,0.54351693
BiLSTM+Attention,val,77.796136_12.885748,2023-11-01,0.62893695,0.604906
BiLSTM+Attention,val,77.800627_12.876765,2023-11-01,0.6217919,0.60664535
BiLSTM+Attention,val,77.800627_12.885748,2023-11-01,0.5892067,0.5730655
BiLSTM+Attention,val,77.805119_12.876765,2023-11-01,0.6291811,0.61111
BiLSTM+Attention,val,77.805119_12.89024,2023-11-01,0.61829346,0.5989947
BiLSTM+Attention,val,77.80961_12.858799,2023-11-01,0.634384,0.6139598
BiLSTM+Attention,val,77.80961_12.86329,2023-11-01,0.61280566,0.5930663
BiLSTM+Attention,val,77.329012_12.944139,2023-12-01,0.51621276,0.5229139
BiLSTM+Attention,val,77.329012_12.962105,2023-12-01,0.68690544,0.67044765
BiLSTM+Attention,val,77.337995_12.921681,2023-12-01,0.63648146,0.6292252
BiLSTM+Attention,val,77.342486_12.926172,2023-12-01,0.67488796,0.67113346
BiLSTM+Attention,val,77.342486_12.935155,2023-12-01,0.69591445,0.6987972
BiLSTM+Attention,val,77.342486_12.944139,2023-12-01,0.664335,0.6614507
BiLSTM+Attention,val,77.346978_12.86329,2023-12-01,0.56027734,0.5796957
BiLSTM+Attention,val,77.346978_12.962105,2023-12-01,0.52368253,0.5256774
BiLSTM+Attention,val,77.351469_12.89024,2023-12-01,0.5349753,0.55056363
BiLSTM+Attention,val,77.351469_12.930664,2023-12-01,0.6997991,0.69798297
BiLSTM+Attention,val,77.351469_12.939647,2023-12-01,0.6804242,0.6729225
BiLSTM+Attention,val,77.355961_12.899223,2023-12-01,0.54984504,0.56242377
BiLSTM+Attention,val,77.355961_12.94863,2023-12-01,0.49139467,0.505358
BiLSTM+Attention,val,77.355961_12.962105,2023-12-01,0.69704515,0.68308824
BiLSTM+Attention,val,77.360453_12.867782,2023-12-01,0.4484225,0.46843866
BiLSTM+Attention,val,77.360453_12.908206,2023-12-01,0.5703094,0.5768412
BiLSTM+Attention,val,77.360453_12.926172,2023-12-01,0.69582564,0.68082494
BiLSTM+Attention,val,77.364944_12.854307,2023-12-01,0.4900872,0.51098096
BiLSTM+Attention,val,77.364944_12.962105,2023-12-01,0.48037446,0.49554318
BiLSTM+Attention,val,77.369436_12.881256,2023-12-01,0.4909746,0.51112276
BiLSTM+Attention,val,77.369436_12.89024,2023-12-01,0.48870638,0.50666434
BiLSTM+Attention,val,77.369436_12.935155,2023-12-01,0.45353705,0.46339333
BiLSTM+Attention,val,77.369436_12.998037,2023-12-01,0.49006447,0.50293523
BiLSTM+Attention,val,77.369436_13.007021,2023-12-01,0.5350298,0.5345048
BiLSTM+Attention,val,77.373927_12.912697,2023-12-01,0.5939242,0.5943062
BiLSTM+Attention,val,77.373927_12.971088,2023-12-01,0.4738319,0.48246413
BiLSTM+Attention,val,77.373927_13.011512,2023-12-01,0.48699063,0.50391126
BiLSTM+Attention,val,77.373927_13.016004,2023-12-01,0.47129062,0.491055
BiLSTM+Attention,val,77.378419_12.966596,2023-12-01,0.44921592,0.44990313
BiLSTM+Attention,val,77.382911_12.894731,2023-12-01,0.5321703,0.55096865
BiLSTM+Attention,val,77.382911_12.953122,2023-12-01,0.508955,0.5193588
BiLSTM+Attention,val,77.382911_12.957613,2023-12-01,0.5035839,0.51049626
BiLSTM+Attention,val,77.387402_12.962105,2023-12-01,0.49442685,0.4956945
BiLSTM+Attention,val,77.387402_12.97558,2023-12-01,0.49530298,0.5034267
BiLSTM+Attention,val,77.387402_12.980071,2023-12-01,0.49782357,0.507049
BiLSTM+Attention,val,77.391894_12.867782,2023-12-01,0.5318051,0.5526415
BiLSTM+Attention,val,77.391894_12.881256,2023-12-01,0.49866503,0.5112664
BiLSTM+Attention,val,77.391894_12.885748,2023-12-01,0.53082806,0.5450525
BiLSTM+Attention,val,77.396385_12.894731,2023-12-01,0.53384936,0.5491236
BiLSTM+Attention,val,77.396385_12.908206,2023-12-01,0.49223107,0.50555503
BiLSTM+Attention,val,77.396385_12.944139,2023-12-01,0.54164404,0.5454452
BiLSTM+Attention,val,77.396385_12.971088,2023-12-01,0.46526578,0.48088664
BiLSTM+Attention,val,77.396385_12.97558,2023-12-01,0.44138575,0.45770007
BiLSTM+Attention,val,77.396385_13.029478,2023-12-01,0.3756322,0.39624518
BiLSTM+Attention,val,77.400877_12.957613,2023-12-01,0.5091331,0.5148632
BiLSTM+Attention,val,77.400877_12.966596,2023-12-01,0.46211746,0.47570366
BiLSTM+Attention,val,77.400877_13.029478,2023-12-01,0.3632929,0.3845921
BiLSTM+Attention,val,77.405368_12.881256,2023-12-01,0.45947197,0.47749585
BiLSTM+Attention,val,77.405368_12.89024,2023-12-01,0.48233503,0.49761596
BiLSTM+Attention,val,77.405368_12.903714,2023-12-01,0.45558044,0.4725166
BiLSTM+Attention,val,77.405368_12.930664,2023-12-01,0.58300835,0.5853072
BiLSTM+Attention,val,77.405368_12.998037,2023-12-01,0.48284352,0.4992157
BiLSTM+Attention,val,77.405368_13.105835,2023-12-01,0.40824735,0.42691135
BiLSTM+Attention,val,77.405368_13.11931,2023-12-01,0.370606,0.39192453
BiLSTM+Attention,val,77.40986_12.872273,2023-12-01,0.4248982,0.4436762
BiLSTM+Attention,val,77.40986_12.881256,2023-12-01,0.4269352,0.44720384
BiLSTM+Attention,val,77.40986_12.962105,2023-12-01,0.51841795,0.53620356
BiLSTM+Attention,val,77.414352_12.930664,2023-12-01,0.52720815,0.53090835
BiLSTM+Attention,val,77.414352_12.989054,2023-12-01,0.4448018,0.4603427
BiLSTM+Attention,val,77.414352_12.993546,2023-12-01,0.45245746,0.46563393
BiLSTM+Attention,val,77.414352_13.03397,2023-12-01,0.42046282,0.43994218
BiLSTM+Attention,val,77.414352_13.096852,2023-12-01,0.38795695,0.41343206
BiLSTM+Attention,val,77.414352_13.11931,2023-12-01,0.38986585,0.41087675
BiLSTM+Attention,val,77.418843_12.876765,2023-12-01,0.44198686,0.4510615
BiLSTM+Attention,val,77.418843_12.89024,2023-12-01,0.4701794,0.47829753
BiLSTM+Attention,val,77.418843_12.94863,2023-12-01,0.52424604,0.5294215
BiLSTM+Attention,val,77.418843_12.971088,2023-12-01,0.48702222,0.5006558
BiLSTM+Attention,val,77.418843_12.993546,2023-12-01,0.4883336,0.49333566
BiLSTM+Attention,val,77.418843_13.016004,2023-12-01,0.45529065,0.4613969
BiLSTM+Attention,val,77.418843_13.024987,2023-12-01,0.44642234,0.4673993
BiLSTM+Attention,val,77.418843_13.029478,2023-12-01,0.44595334,0.46676302
BiLSTM+Attention,val,77.418843_13.146259,2023-12-01,0.35952312,0.37665233
BiLSTM+Attention,val,77.423335_12.876765,2023-12-01,0.44376507,0.44844526
BiLSTM+Attention,val,77.423335_12.921681,2023-12-01,0.53861165,0.53888357
BiLSTM+Attention,val,77.423335_12.930664,2023-12-01,0.52129596,0.52971417
BiLSTM+Attention,val,77.423335_13.002529,2023-12-01,0.53642017,0.5424746
BiLSTM+Attention,val,77.423335_13.092361,2023-12-01,0.33308968,0.3506236
BiLSTM+Attention,val,77.423335_13.141768,2023-12-01,0.41830346,0.4385574
BiLSTM+Attention,val,77.423335_13.150751,2023-12-01,0.36827856,0.38350093
BiLSTM+Attention,val,77.427826_12.845324,2023-12-01,0.38574895,0.41010028
BiLSTM+Attention,val,77.427826_12.858799,2023-12-01,0.43846563,0.44405586
BiLSTM+Attention,val,77.427826_12.930664,2023-12-01,0.52878165,0.5343765
BiLSTM+Attention,val,77.427826_12.939647,2023-12-01,0.47619197,0.4817936
BiLSTM+Attention,val,77.427826_12.944139,2023-12-01,0.4895749,0.50346863
BiLSTM+Attention,val,77.427826_13.020495,2023-12-01,0.4569582,0.47261176
BiLSTM+Attention,val,77.427826_13.024987,2023-12-01,0.447847,0.4604934
BiLSTM+Attention,val,77.427826_13.110327,2023-12-01,0.4160185,0.4315635
BiLSTM+Attention,val,77.427826_13.132785,2023-12-01,0.47124287,0.4838829
BiLSTM+Attention,val,77.432318_12.858799,2023-12-01,0.4530586,0.46308917
BiLSTM+Attention,val,77.432318_12.86329,2023-12-01,0.45918018,0.46520898
BiLSTM+Attention,val,77.432318_12.867782,2023-12-01,0.45083803,0.4608836
BiLSTM+Attention,val,77.432318_12.881256,2023-12-01,0.4935668,0.49714273
BiLSTM+Attention,val,77.432318_12.885748,2023-12-01,0.5836511,0.577602
BiLSTM+Attention,val,77.432318_12.957613,2023-12-01,0.47610235,0.48654068
BiLSTM+Attention,val,77.432318_12.998037,2023-12-01,0.40719262,0.42533654
BiLSTM+Attention,val,77.432318_13.087869,2023-12-01,0.41790846,0.4302659
BiLSTM+Attention,val,77.432318_13.092361,2023-12-01,0.3742832,0.38821125
BiLSTM+Attention,val,77.436809_12.818374,2023-12-01,0.5834122,0.587734
BiLSTM+Attention,val,77.436809_12.840832,2023-12-01,0.5004793,0.50280285
BiLSTM+Attention,val,77.436809_12.854307,2023-12-01,0.46667534,0.47874573
BiLSTM+Attention,val,77.436809_12.912697,2023-12-01,0.5977506,0.5821595
BiLSTM+Attention,val,77.436809_12.926172,2023-12-01,0.5306796,0.5301586
BiLSTM+Attention,val,77.436809_12.944139,2023-12-01,0.49686575,0.5063722
BiLSTM+Attention,val,77.436809_13.03397,2023-12-01,0.43090346,0.4458652
BiLSTM+Attention,val,77.441301_12.818374,2023-12-01,0.59190035,0.5940914
BiLSTM+Attention,val,77.441301_12.831849,2023-12-01,0.48524445,0.49268585
BiLSTM+Attention,val,77.441301_12.836341,2023-12-01,0.5141531,0.5206542
BiLSTM+Attention,val,77.441301_12.840832,2023-12-01,0.48746887,0.4908957
BiLSTM+Attention,val,77.441301_12.944139,2023-12-01,0.5342261,0.5328421
BiLSTM+Attention,val,77.441301_12.94863,2023-12-01,0.4882335,0.49181145
BiLSTM+Attention,val,77.441301_13.056428,2023-12-01,0.42006513,0.42915365
BiLSTM+Attention,val,77.441301_13.069903,2023-12-01,0.4368195,0.4410146
BiLSTM+Attention,val,77.441301_13.083377,2023-12-01,0.4236228,0.43822205
BiLSTM+Attention,val,77.441301_13.110327,2023-12-01,0.41141117,0.41989172
BiLSTM+Attention,val,77.445793_12.840832,2023-12-01,0.56012857,0.5623832
BiLSTM+Attention,val,77.445793_12.86329,2023-12-01,0.57558316,0.5828365
BiLSTM+Attention,val,77.445793_12.867782,2023-12-01,0.5548068,0.55837417
BiLSTM+Attention,val,77.445793_12.912697,2023-12-01,0.5036653,0.4977475
BiLSTM+Attention,val,77.445793_12.957613,2023-12-01,0.47674042,0.481454
BiLSTM+Attention,val,77.445793_12.984563,2023-12-01,0.49472415,0.4865731
BiLSTM+Attention,val,77.450284_12.809391,2023-12-01,0.53987813,0.5536034
BiLSTM+Attention,val,77.450284_12.872273,2023-12-01,0.55430526,0.565506
BiLSTM+Attention,val,77.450284_12.89024,2023-12-01,0.55488914,0.5582429
BiLSTM+Attention,val,77.450284_12.971088,2023-12-01,0.46422306,0.4706079
BiLSTM+Attention,val,77.450284_12.993546,2023-12-01,0.37601954,0.38305974
BiLSTM+Attention,val,77.450284_13.029478,2023-12-01,0.41832942,0.42873544
BiLSTM+Attention,val,77.450284_13.047445,2023-12-01,0.430873,0.44830954
BiLSTM+Attention,val,77.450284_13.146259,2023-12-01,0.4860349,0.50473416
BiLSTM+Attention,val,77.454776_12.809391,2023-12-01,0.5048353,0.5262182
BiLSTM+Attention,val,77.454776_12.885748,2023-12-01,0.5362154,0.5472821
BiLSTM+Attention,val,77.454776_12.980071,2023-12-01,0.41622955,0.43047702
BiLSTM+Attention,val,77.454776_12.993546,2023-12-01,0.40189058,0.4052591
BiLSTM+Attention,val,77.454776_13.078886,2023-12-01,0.42965773,0.43736017
BiLSTM+Attention,val,77.454776_13.087869,2023-12-01,0.3933641,0.4065327
BiLSTM+Attention,val,77.454776_13.114818,2023-12-01,0.47258896,0.49205017
BiLSTM+Attention,val,77.454776_13.141768,2023-12-01,0.48941925,0.5113711
BiLSTM+Attention,val,77.459267_12.8049,2023-12-01,0.57379824,0.59240484
BiLSTM+Attention,val,77.459267_12.822866,2023-12-01,0.54421234,0.5542804
BiLSTM+Attention,val,77.459267_12.845324,2023-12-01,0.5480558,0.5550596
BiLSTM+Attention,val,77.459267_12.872273,2023-12-01,0.52562267,0.5400644
BiLSTM+Attention,val,77.459267_12.903714,2023-12-01,0.47899365,0.48999238
BiLSTM+Attention,val,77.459267_12.926172,2023-12-01,0.5249317,0.52286947
BiLSTM+Attention,val,77.459267_12.97558,2023-12-01,0.4309598,0.4429921
BiLSTM+Attention,val,77.459267_13.016004,2023-12-01,0.39371562,0.40428802
BiLSTM+Attention,val,77.459267_13.020495,2023-12-01,0.38727176,0.40236053
BiLSTM+Attention,val,77.459267_13.11931,2023-12-01,0.4694501,0.48726794
BiLSTM+Attention,val,77.463759_12.813883,2023-12-01,0.48506352,0.5079765
BiLSTM+Attention,val,77.463759_12.836341,2023-12-01,0.54505163,0.5573622
BiLSTM+Attention,val,77.463759_12.86329,2023-12-01,0.5619476,0.5750962
BiLSTM+Attention,val,77.463759_12.867782,2023-12-01,0.54392225,0.55492437
BiLSTM+Attention,val,77.463759_12.872273,2023-12-01,0.5197032,0.5355915
BiLSTM+Attention,val,77.463759_12.881256,2023-12-01,0.57160234,0.58315915
BiLSTM+Attention,val,77.463759_12.885748,2023-12-01,0.5751656,0.58333033
BiLSTM+Attention,val,77.463759_12.894731,2023-12-01,0.514774,0.5327417
BiLSTM+Attention,val,77.463759_12.899223,2023-12-01,0.51738125,0.5299484
BiLSTM+Attention,val,77.463759_12.917189,2023-12-01,0.47331485,0.48376116
BiLSTM+Attention,val,77.463759_12.953122,2023-12-01,0.727914,0.758796
BiLSTM+Attention,val,77.463759_13.03397,2023-12-01,0.3861819,0.39517725
BiLSTM+Attention,val,77.463759_13.078886,2023-12-01,0.49812636,0.49721703
BiLSTM+Attention,val,77.46825_12.827358,2023-12-01,0.4576376,0.47273296
BiLSTM+Attention,val,77.46825_12.836341,2023-12-01,0.5524408,0.56426066
BiLSTM+Attention,val,77.46825_12.894731,2023-12-01,0.49491596,0.5130754
BiLSTM+Attention,val,77.46825_12.94863,2023-12-01,0.5675602,0.5646645
BiLSTM+Attention,val,77.46825_12.953122,2023-12-01,0.50297326,0.50077945
BiLSTM+Attention,val,77.46825_12.966596,2023-12-01,0.48104262,0.48749858
BiLSTM+Attention,val,77.46825_13.007021,2023-12-01,0.4016194,0.41200113
BiLSTM+Attention,val,77.46825_13.020495,2023-12-01,0.47140223,0.46187606
BiLSTM+Attention,val,77.46825_13.114818,2023-12-01,0.51353365,0.526896
BiLSTM+Attention,val,77.46825_13.150751,2023-12-01,0.42417708,0.44375783
BiLSTM+Attention,val,77.46825_13.1777,2023-12-01,0.51463646,0.5417623
BiLSTM+Attention,val,77.472742_12.746509,2023-12-01,0.6114575,0.6175666
BiLSTM+Attention,val,77.472742_12.751001,2023-12-01,0.56526667,0.56547356
BiLSTM+Attention,val,77.472742_12.755492,2023-12-01,0.58227926,0.5906175
BiLSTM+Attention,val,77.472742_12.795916,2023-12-01,0.51883656,0.53673846
BiLSTM+Attention,val,77.472742_12.836341,2023-12-01,0.5424998,0.5554526
BiLSTM+Attention,val,77.472742_12.984563,2023-12-01,0.44295022,0.439794
BiLSTM+Attention,val,77.472742_13.087869,2023-12-01,0.45231098,0.46609598
BiLSTM+Attention,val,77.477234_12.764475,2023-12-01,0.57663435,0.588476
BiLSTM+Attention,val,77.477234_12.782442,2023-12-01,0.5124519,0.53283876
BiLSTM+Attention,val,77.477234_12.840832,2023-12-01,0.5442509,0.55818415
BiLSTM+Attention,val,77.477234_12.899223,2023-12-01,0.4552093,0.47044358
BiLSTM+Attention,val,77.477234_12.935155,2023-12-01,0.59406424,0.58176494
BiLSTM+Attention,val,77.477234_12.944139,2023-12-01,0.52414733,0.5237662
BiLSTM+Attention,val,77.477234_12.94863,2023-12-01,0.5349895,0.52921724
BiLSTM+Attention,val,77.477234_12.971088,2023-12-01,0.49371144,0.50025463
BiLSTM+Attention,val,77.477234_13.002529,2023-12-01,0.39718032,0.41028178
BiLSTM+Attention,val,77.477234_13.056428,2023-12-01,0.4540476,0.45407417
BiLSTM+Attention,val,77.481725_12.737526,2023-12-01,0.58805597,0.5928831
BiLSTM+Attention,val,77.481725_12.768967,2023-12-01,0.5715734,0.5836205
BiLSTM+Attention,val,77.481725_12.831849,2023-12-01,0.48624167,0.5023289
BiLSTM+Attention,val,77.481725_12.89024,2023-12-01,0.53447807,0.5489496
BiLSTM+Attention,val,77.481725_12.894731,2023-12-01,0.50165033,0.51853204
BiLSTM+Attention,val,77.481725_12.944139,2023-12-01,0.53693163,0.5355313
BiLSTM+Attention,val,77.481725_12.971088,2023-12-01,0.41850504,0.42964196
BiLSTM+Attention,val,77.481725_12.980071,2023-12-01,0.47175035,0.46603632
BiLSTM+Attention,val,77.481725_13.024987,2023-12-01,0.4527869,0.4588313
BiLSTM+Attention,val,77.481725_13.03397,2023-12-01,0.42985943,0.4391405
BiLSTM+Attention,val,77.481725_13.096852,2023-12-01,0.53564334,0.53909075
BiLSTM+Attention,val,77.481725_13.137276,2023-12-01,0.6129341,0.6051278
BiLSTM+Attention,val,77.486217_12.764475,2023-12-01,0.56647587,0.57875794
BiLSTM+Attention,val,77.486217_12.872273,2023-12-01,0.49112096,0.51369077
BiLSTM+Attention,val,77.486217_12.939647,2023-12-01,0.55240166,0.5536036
BiLSTM+Attention,val,77.486217_12.998037,2023-12-01,0.4446087,0.44767952
BiLSTM+Attention,val,77.486217_13.042953,2023-12-01,0.5004521,0.49444905
BiLSTM+Attention,val,77.486217_13.06092,2023-12-01,0.51868725,0.50998825
BiLSTM+Attention,val,77.486217_13.114818,2023-12-01,0.45399806,0.46184754
BiLSTM+Attention,val,77.486217_13.11931,2023-12-01,0.47127292,0.47833166
BiLSTM+Attention,val,77.490708_12.768967,2023-12-01,0.5582302,0.5754277
BiLSTM+Attention,val,77.490708_12.8049,2023-12-01,0.5362891,0.55955356
BiLSTM+Attention,val,77.490708_12.849815,2023-12-01,0.56150174,0.5593968
BiLSTM+Attention,val,77.490708_12.89024,2023-12-01,0.49352524,0.5164046
BiLSTM+Attention,val,77.490708_13.051936,2023-12-01,0.56710136,0.55597764
BiLSTM+Attention,val,77.490708_13.087869,2023-12-01,0.5081425,0.52602917
BiLSTM+Attention,val,77.490708_13.092361,2023-12-01,0.50362056,0.5095664
BiLSTM+Attention,val,77.490708_13.096852,2023-12-01,0.5336943,0.53104633
BiLSTM+Attention,val,77.490708_13.182192,2023-12-01,0.55312574,0.5628777
BiLSTM+Attention,val,77.490708_13.209142,2023-12-01,0.5115324,0.5223214
BiLSTM+Attention,val,77.4952_12.786933,2023-12-01,0.51853585,0.53633934
BiLSTM+Attention,val,77.4952_12.836341,2023-12-01,0.5179242,0.5288108
BiLSTM+Attention,val,77.4952_12.899223,2023-12-01,0.54076785,0.55391777
BiLSTM+Attention,val,77.4952_12.962105,2023-12-01,0.5365321,0.5293699
BiLSTM+Attention,val,77.4952_13.020495,2023-12-01,0.49521706,0.49273276
BiLSTM+Attention,val,77.4952_13.024987,2023-12-01,0.48484135,0.47664493
BiLSTM+Attention,val,77.4952_13.03397,2023-12-01,0.5380652,0.54747164
BiLSTM+Attention,val,77.4952_13.087869,2023-12-01,0.4824057,0.4838502
BiLSTM+Attention,val,77.4952_13.092361,2023-12-01,0.5088544,0.50804895
BiLSTM+Attention,val,77.4952_13.182192,2023-12-01,0.5526808,0.5596949
BiLSTM+Attention,val,77.499692_12.755492,2023-12-01,0.6241118,0.6390731
BiLSTM+Attention,val,77.499692_12.858799,2023-12-01,0.60899276,0.61907876
BiLSTM+Attention,val,77.499692_12.899223,2023-12-01,0.52276266,0.54271954
BiLSTM+Attention,val,77.499692_12.984563,2023-12-01,0.4867639,0.4861299
BiLSTM+Attention,val,77.499692_13.114818,2023-12-01,0.47316137,0.4828146
BiLSTM+Attention,val,77.499692_13.137276,2023-12-01,0.46607906,0.46917015
BiLSTM+Attention,val,77.499692_13.168717,2023-12-01,0.60152566,0.61595416
BiLSTM+Attention,val,77.504183_12.764475,2023-12-01,0.62915033,0.6521546
BiLSTM+Attention,val,77.504183_12.786933,2023-12-01,0.5865827,0.60666764
BiLSTM+Attention,val,77.504183_12.818374,2023-12-01,0.5585937,0.5689029
BiLSTM+Attention,val,77.504183_12.854307,2023-12-01,0.5509304,0.571606
BiLSTM+Attention,val,77.504183_12.858799,2023-12-01,0.6077565,0.6207696
BiLSTM+Attention,val,77.504183_12.953122,2023-12-01,0.51472163,0.5143079
BiLSTM+Attention,val,77.504183_13.083377,2023-12-01,0.54059774,0.5512272
BiLSTM+Attention,val,77.504183_13.141768,2023-12-01,0.5432465,0.5619272
BiLSTM+Attention,val,77.504183_13.159734,2023-12-01,0.6321813,0.63137174
BiLSTM+Attention,val,77.504183_13.195667,2023-12-01,0.48533943,0.49742413
BiLSTM+Attention,val,77.508675_12.751001,2023-12-01,0.62899494,0.6364126
BiLSTM+Attention,val,77.508675_12.795916,2023-12-01,0.6139569,0.6343617
BiLSTM+Attention,val,77.508675_12.831849,2023-12-01,0.55895674,0.5707465
BiLSTM+Attention,val,77.508675_12.836341,2023-12-01,0.5841524,0.5943313
BiLSTM+Attention,val,77.508675_12.845324,2023-12-01,0.54865354,0.5531977
BiLSTM+Attention,val,77.508675_12.903714,2023-12-01,0.47579387,0.48658925
BiLSTM+Attention,val,77.508675_12.912697,2023-12-01,0.51998466,0.51601326
BiLSTM+Attention,val,77.508675_12.917189,2023-12-01,0.58507794,0.5927594
BiLSTM+Attention,val,77.508675_13.114818,2023-12-01,0.43437517,0.44623172
BiLSTM+Attention,val,77.508675_13.137276,2023-12-01,0.4925707,0.52779734
BiLSTM+Attention,val,77.508675_13.159734,2023-12-01,0.61769897,0.61973584
BiLSTM+Attention,val,77.508675_13.191175,2023-12-01,0.50960004,0.5111738
BiLSTM+Attention,val,77.513166_12.746509,2023-12-01,0.7271143,0.77193105
