model,split,site_id,target_date,actual,predicted
BiLSTM+Attention,val,77.508675_12.795916,2023-10-01,0.6292141,0.67045075
BiLSTM+Attention,val,77.508675_12.831849,2023-10-01,0.57298017,0.6076095
BiLSTM+Attention,val,77.508675_12.836341,2023-10-01,0.5981759,0.6355827
BiLSTM+Attention,val,77.508675_12.845324,2023-10-01,0.56267697,0.5966269
BiLSTM+Attention,val,77.508675_12.903714,2023-10-01,0.4898173,0.5248574
BiLSTM+Attention,val,77.508675_12.912697,2023-10-01,0.5325133,0.56602055
BiLSTM+Attention,val,77.508675_12.917189,2023-10-01,0.5976066,0.6347483
BiLSTM+Attention,val,77.508675_13.114818,2023-10-01,0.4431215,0.48198807
BiLSTM+Attention,val,77.508675_13.137276,2023-10-01,0.501317,0.5468142
BiLSTM+Attention,val,77.508675_13.159734,2023-10-01,0.6264453,0.6647275
BiLSTM+Attention,val,77.508675_13.191175,2023-10-01,0.51834637,0.56345326
BiLSTM+Attention,val,77.513166_12.746509,2023-10-01,0.7386282,0.7786246
BiLSTM+Attention,val,77.513166_12.764475,2023-10-01,0.6048866,0.63569117
BiLSTM+Attention,val,77.513166_12.77795,2023-10-01,0.6979815,0.7320575
BiLSTM+Attention,val,77.513166_12.822866,2023-10-01,0.6455489,0.69115275
BiLSTM+Attention,val,77.513166_12.908206,2023-10-01,0.49165642,0.5233035
BiLSTM+Attention,val,77.513166_13.087869,2023-10-01,0.55244637,0.586823
BiLSTM+Attention,val,77.513166_13.096852,2023-10-01,0.6163121,0.6597799
BiLSTM+Attention,val,77.513166_13.137276,2023-10-01,0.4654924,0.5092739
BiLSTM+Attention,val,77.513166_13.1777,2023-10-01,0.5436854,0.5814578
BiLSTM+Attention,val,77.517658_12.764475,2023-10-01,0.65076935,0.6922501
BiLSTM+Attention,val,77.517658_12.77795,2023-10-01,0.67335093,0.710818
BiLSTM+Attention,val,77.517658_12.782442,2023-10-01,0.67218715,0.713178
BiLSTM+Attention,val,77.517658_12.795916,2023-10-01,0.63456845,0.678428
BiLSTM+Attention,val,77.517658_12.827358,2023-10-01,0.5728536,0.6075839
BiLSTM+Attention,val,77.517658_12.849815,2023-10-01,0.5677635,0.60358477
BiLSTM+Attention,val,77.517658_12.885748,2023-10-01,0.5635982,0.59673524
BiLSTM+Attention,val,77.517658_12.89024,2023-10-01,0.5551161,0.5810254
BiLSTM+Attention,val,77.517658_12.899223,2023-10-01,0.5478304,0.57796156
BiLSTM+Attention,val,77.517658_12.998037,2023-10-01,0.568976,0.61731863
BiLSTM+Attention,val,77.517658_13.11931,2023-10-01,0.40996805,0.4568302
BiLSTM+Attention,val,77.517658_13.182192,2023-10-01,0.54713273,0.58598197
BiLSTM+Attention,val,77.517658_13.186684,2023-10-01,0.5560079,0.5966948
BiLSTM+Attention,val,77.517658_13.191175,2023-10-01,0.49964947,0.5450283
BiLSTM+Attention,val,77.522149_12.751001,2023-10-01,0.68322587,0.7165788
BiLSTM+Attention,val,77.522149_12.755492,2023-10-01,0.6592737,0.70117277
BiLSTM+Attention,val,77.522149_12.759984,2023-10-01,0.6921151,0.7346834
BiLSTM+Attention,val,77.522149_12.782442,2023-10-01,0.6864484,0.7279727
BiLSTM+Attention,val,77.522149_12.809391,2023-10-01,0.74926865,0.7871181
BiLSTM+Attention,val,77.522149_12.813883,2023-10-01,0.5640285,0.61078256
BiLSTM+Attention,val,77.522149_12.818374,2023-10-01,0.55155206,0.59640276
BiLSTM+Attention,val,77.522149_12.836341,2023-10-01,0.5628443,0.6037307
BiLSTM+Attention,val,77.522149_12.845324,2023-10-01,0.578746,0.61138
BiLSTM+Attention,val,77.522149_13.056428,2023-10-01,0.57850283,0.61594766
BiLSTM+Attention,val,77.522149_13.078886,2023-10-01,0.5530943,0.59093463
BiLSTM+Attention,val,77.522149_13.146259,2023-10-01,0.42925027,0.46857384
BiLSTM+Attention,val,77.522149_13.200158,2023-10-01,0.53738195,0.5893987
BiLSTM+Attention,val,77.526641_12.751001,2023-10-01,0.6952253,0.7387597
BiLSTM+Attention,val,77.526641_12.840832,2023-10-01,0.63312805,0.6746242
BiLSTM+Attention,val,77.526641_12.89024,2023-10-01,0.59951806,0.6381873
BiLSTM+Attention,val,77.526641_12.899223,2023-10-01,0.5711594,0.6034109
BiLSTM+Attention,val,77.526641_13.078886,2023-10-01,0.5669612,0.6044849
BiLSTM+Attention,val,77.526641_13.105835,2023-10-01,0.42168775,0.46506467
BiLSTM+Attention,val,77.526641_13.110327,2023-10-01,0.4176181,0.4628308
BiLSTM+Attention,val,77.531133_12.791425,2023-10-01,0.58963567,0.63037074
BiLSTM+Attention,val,77.531133_12.795916,2023-10-01,0.6290673,0.6715837
BiLSTM+Attention,val,77.531133_12.800408,2023-10-01,0.60476977,0.6499422
BiLSTM+Attention,val,77.531133_12.822866,2023-10-01,0.5803548,0.61784923
BiLSTM+Attention,val,77.531133_12.827358,2023-10-01,0.5931704,0.63558376
BiLSTM+Attention,val,77.531133_12.894731,2023-10-01,0.5234436,0.542438
BiLSTM+Attention,val,77.531133_13.083377,2023-10-01,0.53555125,0.5704557
BiLSTM+Attention,val,77.531133_13.114818,2023-10-01,0.4293202,0.46815386
BiLSTM+Attention,val,77.531133_13.195667,2023-10-01,0.5506544,0.59947824
BiLSTM+Attention,val,77.535624_12.77795,2023-10-01,0.7331202,0.77235943
BiLSTM+Attention,val,77.535624_12.822866,2023-10-01,0.68332714,0.72563225
BiLSTM+Attention,val,77.535624_12.872273,2023-10-01,0.48830724,0.50440186
BiLSTM+Attention,val,77.535624_12.899223,2023-10-01,0.5044068,0.5315675
BiLSTM+Attention,val,77.535624_13.069903,2023-10-01,0.6393351,0.6742442
BiLSTM+Attention,val,77.535624_13.083377,2023-10-01,0.5281621,0.56186026
BiLSTM+Attention,val,77.535624_13.096852,2023-10-01,0.46902478,0.50184774
BiLSTM+Attention,val,77.535624_13.114818,2023-10-01,0.45500892,0.49358043
BiLSTM+Attention,val,77.535624_13.132785,2023-10-01,0.48025483,0.522121
BiLSTM+Attention,val,77.535624_13.137276,2023-10-01,0.42251596,0.46066862
BiLSTM+Attention,val,77.535624_13.195667,2023-10-01,0.49274388,0.53078425
BiLSTM+Attention,val,77.540116_12.77795,2023-10-01,0.63277733,0.6763521
BiLSTM+Attention,val,77.540116_12.795916,2023-10-01,0.64911115,0.6909666
BiLSTM+Attention,val,77.540116_13.042953,2023-10-01,0.56836826,0.60308564
BiLSTM+Attention,val,77.540116_13.074394,2023-10-01,0.58656955,0.61971897
BiLSTM+Attention,val,77.540116_13.092361,2023-10-01,0.42701986,0.45900846
BiLSTM+Attention,val,77.540116_13.101344,2023-10-01,0.45692107,0.48647052
BiLSTM+Attention,val,77.540116_13.105835,2023-10-01,0.46620336,0.5044387
BiLSTM+Attention,val,77.540116_13.114818,2023-10-01,0.4270936,0.46990743
BiLSTM+Attention,val,77.540116_13.132785,2023-10-01,0.4654765,0.5109341
BiLSTM+Attention,val,77.540116_13.155243,2023-10-01,0.4917213,0.52947545
BiLSTM+Attention,val,77.540116_13.182192,2023-10-01,0.45802638,0.5119997
BiLSTM+Attention,val,77.544607_12.831849,2023-10-01,0.7410455,0.7724942
BiLSTM+Attention,val,77.544607_13.218125,2023-10-01,0.5429534,0.5942672
BiLSTM+Attention,val,77.549099_12.822866,2023-10-01,0.7612429,0.79338396
BiLSTM+Attention,val,77.549099_12.831849,2023-10-01,0.6742383,0.71511054
BiLSTM+Attention,val,77.549099_12.836341,2023-10-01,0.64645386,0.6695037
BiLSTM+Attention,val,77.549099_12.845324,2023-10-01,0.629052,0.66918033
BiLSTM+Attention,val,77.549099_12.867782,2023-10-01,0.5535254,0.5804935
BiLSTM+Attention,val,77.549099_12.876765,2023-10-01,0.5194777,0.53731495
BiLSTM+Attention,val,77.549099_12.894731,2023-10-01,0.59939444,0.63698477
BiLSTM+Attention,val,77.549099_13.096852,2023-10-01,0.49381968,0.52855897
BiLSTM+Attention,val,77.549099_13.132785,2023-10-01,0.5968028,0.640485
BiLSTM+Attention,val,77.55359_12.71956,2023-10-01,0.7678286,0.8099238
BiLSTM+Attention,val,77.55359_12.782442,2023-10-01,0.70409906,0.7481623
BiLSTM+Attention,val,77.55359_12.849815,2023-10-01,0.62339944,0.659701
BiLSTM+Attention,val,77.55359_12.872273,2023-10-01,0.51062965,0.54276055
BiLSTM+Attention,val,77.55359_13.069903,2023-10-01,0.7047962,0.74012864
BiLSTM+Attention,val,77.55359_13.101344,2023-10-01,0.44943663,0.47992742
BiLSTM+Attention,val,77.55359_13.110327,2023-10-01,0.50399196,0.5386605
BiLSTM+Attention,val,77.55359_13.128293,2023-10-01,0.57568747,0.614681
BiLSTM+Attention,val,77.55359_13.168717,2023-10-01,0.5028102,0.53727317
BiLSTM+Attention,val,77.55359_13.173209,2023-10-01,0.4260358,0.471838
BiLSTM+Attention,val,77.558082_12.710577,2023-10-01,0.7958165,0.8423868
BiLSTM+Attention,val,77.558082_12.827358,2023-10-01,0.69180584,0.7278376
BiLSTM+Attention,val,77.558082_12.845324,2023-10-01,0.670342,0.7114096
BiLSTM+Attention,val,77.558082_13.042953,2023-10-01,0.64601713,0.6847069
BiLSTM+Attention,val,77.558082_13.051936,2023-10-01,0.6762265,0.7064975
BiLSTM+Attention,val,77.558082_13.110327,2023-10-01,0.5121934,0.5462785
BiLSTM+Attention,val,77.558082_13.168717,2023-10-01,0.516499,0.55314624
BiLSTM+Attention,val,77.558082_13.1777,2023-10-01,0.49814066,0.5350839
BiLSTM+Attention,val,77.562574_12.71956,2023-10-01,0.77007747,0.806983
BiLSTM+Attention,val,77.562574_12.827358,2023-10-01,0.69919497,0.735354
BiLSTM+Attention,val,77.562574_12.858799,2023-10-01,0.51999015,0.54155236
BiLSTM+Attention,val,77.562574_12.872273,2023-10-01,0.6022746,0.63058865
BiLSTM+Attention,val,77.562574_12.876765,2023-10-01,0.6251025,0.662731
BiLSTM+Attention,val,77.562574_13.141768,2023-10-01,0.49055886,0.5297587
BiLSTM+Attention,val,77.562574_13.159734,2023-10-01,0.51900285,0.55545497
BiLSTM+Attention,val,77.562574_13.173209,2023-10-01,0.5256625,0.55752754
BiLSTM+Attention,val,77.567065_12.724051,2023-10-01,0.72117144,0.7561319
BiLSTM+Attention,val,77.567065_12.813883,2023-10-01,0.68060005,0.72790617
BiLSTM+Attention,val,77.567065_12.849815,2023-10-01,0.66632044,0.7042702
BiLSTM+Attention,val,77.567065_13.105835,2023-10-01,0.57476187,0.6161129
BiLSTM+Attention,val,77.567065_13.114818,2023-10-01,0.62021077,0.66033447
BiLSTM+Attention,val,77.567065_13.182192,2023-10-01,0.5222091,0.5601325
BiLSTM+Attention,val,77.571557_12.71956,2023-10-01,0.7530043,0.8029601
BiLSTM+Attention,val,77.571557_12.800408,2023-10-01,0.6785168,0.71363676
BiLSTM+Attention,val,77.571557_12.813883,2023-10-01,0.74965227,0.7958028
BiLSTM+Attention,val,77.571557_12.849815,2023-10-01,0.67011166,0.7066392
BiLSTM+Attention,val,77.571557_13.141768,2023-10-01,0.49472502,0.5329242
BiLSTM+Attention,val,77.571557_13.146259,2023-10-01,0.4980999,0.5368413
BiLSTM+Attention,val,77.576048_12.71956,2023-10-01,0.7192175,0.76405734
BiLSTM+Attention,val,77.576048_12.728543,2023-10-01,0.7193422,0.75356245
BiLSTM+Attention,val,77.576048_12.742018,2023-10-01,0.71660835,0.7453564
BiLSTM+Attention,val,77.576048_12.813883,2023-10-01,0.7692331,0.80618584
BiLSTM+Attention,val,77.576048_12.827358,2023-10-01,0.65584916,0.69180924
BiLSTM+Attention,val,77.58054_12.800408,2023-10-01,0.7177167,0.74457
BiLSTM+Attention,val,77.58054_12.845324,2023-10-01,0.67247164,0.7045025
BiLSTM+Attention,val,77.58054_13.083377,2023-10-01,0.53869873,0.5645904
BiLSTM+Attention,val,77.58054_13.087869,2023-10-01,0.51269466,0.5396789
BiLSTM+Attention,val,77.585031_12.849815,2023-10-01,0.66991556,0.6968108
BiLSTM+Attention,val,77.585031_13.042953,2023-10-01,0.67447317,0.7082506
BiLSTM+Attention,val,77.585031_13.137276,2023-10-01,0.5017748,0.54214495
BiLSTM+Attention,val,77.589523_12.71956,2023-10-01,0.8260903,0.8631646
BiLSTM+Attention,val,77.589523_12.746509,2023-10-01,0.71767426,0.74254787
BiLSTM+Attention,val,77.589523_12.854307,2023-10-01,0.6176031,0.64742935
BiLSTM+Attention,val,77.589523_12.971088,2023-10-01,0.7375635,0.7674957
BiLSTM+Attention,val,77.589523_13.083377,2023-10-01,0.6224993,0.6548551
BiLSTM+Attention,val,77.589523_13.150751,2023-10-01,0.5072531,0.54330224
BiLSTM+Attention,val,77.594015_12.724051,2023-10-01,0.80728835,0.84397787
BiLSTM+Attention,val,77.594015_12.733034,2023-10-01,0.7779999,0.8240121
BiLSTM+Attention,val,77.594015_12.755492,2023-10-01,0.67993844,0.72369033
BiLSTM+Attention,val,77.594015_12.831849,2023-10-01,0.63240504,0.6421816
BiLSTM+Attention,val,77.594015_12.836341,2023-10-01,0.65205497,0.66693956
BiLSTM+Attention,val,77.594015_12.840832,2023-10-01,0.6525793,0.6745319
BiLSTM+Attention,val,77.594015_12.849815,2023-10-01,0.64341885,0.6699106
BiLSTM+Attention,val,77.594015_12.998037,2023-10-01,0.7314255,0.7614701
BiLSTM+Attention,val,77.594015_13.087869,2023-10-01,0.607173,0.6400998
BiLSTM+Attention,val,77.598506_12.665661,2023-10-01,0.8056614,0.8450735
BiLSTM+Attention,val,77.598506_12.710577,2023-10-01,0.7337605,0.7692819
BiLSTM+Attention,val,77.598506_12.822866,2023-10-01,0.6572334,0.6777626
BiLSTM+Attention,val,77.598506_12.849815,2023-10-01,0.6833868,0.7152013
BiLSTM+Attention,val,77.598506_13.083377,2023-10-01,0.6001881,0.62975204
BiLSTM+Attention,val,77.598506_13.128293,2023-10-01,0.5632215,0.6030675
BiLSTM+Attention,val,77.598506_13.141768,2023-10-01,0.4770013,0.5183623
BiLSTM+Attention,val,77.598506_13.146259,2023-10-01,0.45696515,0.4985785
BiLSTM+Attention,val,77.602998_12.710577,2023-10-01,0.7709664,0.800076
BiLSTM+Attention,val,77.602998_12.827358,2023-10-01,0.5749813,0.5903925
BiLSTM+Attention,val,77.602998_12.849815,2023-10-01,0.58518666,0.6096126
BiLSTM+Attention,val,77.602998_12.858799,2023-10-01,0.59397,0.61356366
BiLSTM+Attention,val,77.602998_13.114818,2023-10-01,0.5920166,0.6300503
BiLSTM+Attention,val,77.602998_13.11931,2023-10-01,0.58576196,0.6233463
BiLSTM+Attention,val,77.602998_13.128293,2023-10-01,0.5326582,0.570265
BiLSTM+Attention,val,77.602998_13.164226,2023-10-01,0.49231476,0.5282782
BiLSTM+Attention,val,77.607489_12.768967,2023-10-01,0.6428302,0.68446386
BiLSTM+Attention,val,77.607489_12.773459,2023-10-01,0.61636055,0.65735
BiLSTM+Attention,val,77.607489_12.791425,2023-10-01,0.60441816,0.6254157
BiLSTM+Attention,val,77.607489_12.809391,2023-10-01,0.690959,0.7097659
BiLSTM+Attention,val,77.607489_12.818374,2023-10-01,0.7205839,0.74533814
BiLSTM+Attention,val,77.607489_13.087869,2023-10-01,0.6955823,0.74323004
BiLSTM+Attention,val,77.611981_12.674644,2023-10-01,0.80042267,0.84010273
BiLSTM+Attention,val,77.611981_12.768967,2023-10-01,0.5991432,0.62126815
BiLSTM+Attention,val,77.611981_12.831849,2023-10-01,0.6084767,0.62742686
BiLSTM+Attention,val,77.611981_12.867782,2023-10-01,0.563129,0.5818653
BiLSTM+Attention,val,77.611981_12.953122,2023-10-01,0.739374,0.77355874
BiLSTM+Attention,val,77.611981_13.105835,2023-10-01,0.56014144,0.60677683
BiLSTM+Attention,val,77.611981_13.168717,2023-10-01,0.4645805,0.50322425
BiLSTM+Attention,val,77.611981_13.182192,2023-10-01,0.4375715,0.4844386
BiLSTM+Attention,val,77.616473_12.831849,2023-10-01,0.64975303,0.67711407
BiLSTM+Attention,val,77.616473_12.858799,2023-10-01,0.5742072,0.59770954
BiLSTM+Attention,val,77.616473_13.114818,2023-10-01,0.5866832,0.6255827
BiLSTM+Attention,val,77.616473_13.141768,2023-10-01,0.51262426,0.543774
BiLSTM+Attention,val,77.616473_13.1777,2023-10-01,0.4305046,0.4826157
BiLSTM+Attention,val,77.620964_12.674644,2023-10-01,0.8074247,0.84722203
BiLSTM+Attention,val,77.620964_12.795916,2023-10-01,0.55306655,0.5786581
BiLSTM+Attention,val,77.620964_12.813883,2023-10-01,0.5443355,0.5654733
BiLSTM+Attention,val,77.620964_12.845324,2023-10-01,0.6855098,0.71829665
BiLSTM+Attention,val,77.620964_12.858799,2023-10-01,0.55544204,0.5785013
BiLSTM+Attention,val,77.620964_13.132785,2023-10-01,0.56419307,0.5998113
BiLSTM+Attention,val,77.625456_12.782442,2023-10-01,0.5821614,0.61447513
BiLSTM+Attention,val,77.625456_12.858799,2023-10-01,0.52093524,0.54523903
BiLSTM+Attention,val,77.625456_13.065411,2023-10-01,0.4622319,0.4940206
BiLSTM+Attention,val,77.625456_13.128293,2023-10-01,0.5679272,0.6059888
BiLSTM+Attention,val,77.625456_13.137276,2023-10-01,0.50261676,0.54266965
BiLSTM+Attention,val,77.625456_13.155243,2023-10-01,0.62257814,0.6593363
BiLSTM+Attention,val,77.625456_13.182192,2023-10-01,0.46498734,0.5223856
BiLSTM+Attention,val,77.629947_12.795916,2023-10-01,0.7616438,0.78657246
BiLSTM+Attention,val,77.629947_12.809391,2023-10-01,0.56672186,0.5937397
BiLSTM+Attention,val,77.629947_12.836341,2023-10-01,0.625516,0.64777863
BiLSTM+Attention,val,77.629947_12.854307,2023-10-01,0.5746041,0.6015736
BiLSTM+Attention,val,77.629947_12.858799,2023-10-01,0.5430062,0.5716376
BiLSTM+Attention,val,77.629947_13.06092,2023-10-01,0.48547432,0.5119219
BiLSTM+Attention,val,77.629947_13.087869,2023-10-01,0.48577678,0.51357687
BiLSTM+Attention,val,77.629947_13.1777,2023-10-01,0.49228603,0.5374111
BiLSTM+Attention,val,77.634439_12.679136,2023-10-01,0.75221586,0.79904157
BiLSTM+Attention,val,77.634439_12.701593,2023-10-01,0.69874686,0.7417604
BiLSTM+Attention,val,77.634439_12.733034,2023-10-01,0.55751413,0.58190536
BiLSTM+Attention,val,77.634439_12.746509,2023-10-01,0.5914378,0.6221976
BiLSTM+Attention,val,77.634439_12.751001,2023-10-01,0.58750504,0.61448205
BiLSTM+Attention,val,77.634439_12.849815,2023-10-01,0.5800906,0.601223
BiLSTM+Attention,val,77.634439_13.047445,2023-10-01,0.54592985,0.5804451
BiLSTM+Attention,val,77.634439_13.083377,2023-10-01,0.44801652,0.46981558
BiLSTM+Attention,val,77.634439_13.137276,2023-10-01,0.46099585,0.49992684
BiLSTM+Attention,val,77.63893_12.688119,2023-10-01,0.69171226,0.73628694
BiLSTM+Attention,val,77.63893_12.742018,2023-10-01,0.6068872,0.62404394
BiLSTM+Attention,val,77.63893_12.791425,2023-10-01,0.5999984,0.6358952
BiLSTM+Attention,val,77.63893_12.800408,2023-10-01,0.55378354,0.5819316
BiLSTM+Attention,val,77.63893_12.818374,2023-10-01,0.5736202,0.58940434
BiLSTM+Attention,val,77.63893_12.840832,2023-10-01,0.6518165,0.669835
BiLSTM+Attention,val,77.63893_12.872273,2023-10-01,0.4957113,0.52099514
BiLSTM+Attention,val,77.63893_12.917189,2023-10-01,0.7374129,0.7645314
BiLSTM+Attention,val,77.63893_12.989054,2023-10-01,0.64794266,0.6903564
BiLSTM+Attention,val,77.63893_13.056428,2023-10-01,0.50672865,0.53779936
BiLSTM+Attention,val,77.63893_13.078886,2023-10-01,0.4535001,0.48672083
BiLSTM+Attention,val,77.63893_13.083377,2023-10-01,0.4422824,0.46620226
BiLSTM+Attention,val,77.63893_13.1777,2023-10-01,0.47370586,0.5257316
BiLSTM+Attention,val,77.643422_12.795916,2023-10-01,0.5762892,0.5988741
BiLSTM+Attention,val,77.643422_12.800408,2023-10-01,0.5587096,0.58138186
BiLSTM+Attention,val,77.643422_12.809391,2023-10-01,0.58601904,0.6167933
BiLSTM+Attention,val,77.643422_12.867782,2023-10-01,0.53398985,0.5525477
BiLSTM+Attention,val,77.643422_13.002529,2023-10-01,0.5733517,0.61366296
BiLSTM+Attention,val,77.643422_13.038462,2023-10-01,0.5696636,0.59972656
BiLSTM+Attention,val,77.643422_13.164226,2023-10-01,0.5799386,0.6191772
BiLSTM+Attention,val,77.647914_12.688119,2023-10-01,0.7306238,0.7713866
BiLSTM+Attention,val,77.647914_12.733034,2023-10-01,0.59016377,0.620067
BiLSTM+Attention,val,77.647914_12.881256,2023-10-01,0.54877126,0.5743822
BiLSTM+Attention,val,77.647914_12.935155,2023-10-01,0.6842187,0.71787816
BiLSTM+Attention,val,77.647914_13.141768,2023-10-01,0.61100656,0.65660185
BiLSTM+Attention,val,77.647914_13.168717,2023-10-01,0.6499515,0.695015
BiLSTM+Attention,val,77.652405_12.697102,2023-10-01,0.6955214,0.739449
BiLSTM+Attention,val,77.652405_12.773459,2023-10-01,0.5625763,0.59428054
BiLSTM+Attention,val,77.652405_12.795916,2023-10-01,0.5374527,0.55660546
BiLSTM+Attention,val,77.652405_12.8049,2023-10-01,0.5930555,0.6129181
BiLSTM+Attention,val,77.652405_12.858799,2023-10-01,0.685569,0.70597607
BiLSTM+Attention,val,77.652405_12.926172,2023-10-01,0.6735272,0.7024943
BiLSTM+Attention,val,77.652405_13.002529,2023-10-01,0.5619513,0.59281373
BiLSTM+Attention,val,77.656897_12.742018,2023-10-01,0.61750245,0.6424706
BiLSTM+Attention,val,77.656897_12.746509,2023-10-01,0.5974663,0.627699
BiLSTM+Attention,val,77.656897_12.768967,2023-10-01,0.61360186,0.63950837
BiLSTM+Attention,val,77.656897_12.791425,2023-10-01,0.55572826,0.57579195
BiLSTM+Attention,val,77.656897_12.800408,2023-10-01,0.60817885,0.63333875
BiLSTM+Attention,val,77.656897_12.831849,2023-10-01,0.61376405,0.6321619
BiLSTM+Attention,val,77.656897_12.849815,2023-10-01,0.5062951,0.5210282
BiLSTM+Attention,val,77.656897_12.939647,2023-10-01,0.61898726,0.64545447
BiLSTM+Attention,val,77.656897_13.101344,2023-10-01,0.47308987,0.5054461
BiLSTM+Attention,val,77.656897_13.164226,2023-10-01,0.48246512,0.5222641
BiLSTM+Attention,val,77.656897_13.173209,2023-10-01,0.4542851,0.51084054
BiLSTM+Attention,val,77.661388_12.737526,2023-10-01,0.62033623,0.64941
BiLSTM+Attention,val,77.661388_12.759984,2023-10-01,0.6274241,0.65413386
BiLSTM+Attention,val,77.661388_13.056428,2023-10-01,0.5274042,0.5574201
BiLSTM+Attention,val,77.661388_13.074394,2023-10-01,0.52856356,0.56114507
BiLSTM+Attention,val,77.661388_13.087869,2023-10-01,0.48106915,0.5178015
BiLSTM+Attention,val,77.661388_13.101344,2023-10-01,0.46896452,0.5027775
BiLSTM+Attention,val,77.661388_13.110327,2023-10-01,0.5285878,0.55690205
BiLSTM+Attention,val,77.661388_13.11931,2023-10-01,0.5819974,0.61861694
BiLSTM+Attention,val,77.66588_12.679136,2023-10-01,0.684209,0.72511595
BiLSTM+Attention,val,77.66588_12.697102,2023-10-01,0.6496035,0.6949394
BiLSTM+Attention,val,77.66588_12.715068,2023-10-01,0.62622017,0.66281664
BiLSTM+Attention,val,77.66588_12.724051,2023-10-01,0.6237677,0.64973575
BiLSTM+Attention,val,77.66588_12.751001,2023-10-01,0.58743644,0.61706567
BiLSTM+Attention,val,77.66588_12.755492,2023-10-01,0.63098013,0.65788954
BiLSTM+Attention,val,77.66588_12.764475,2023-10-01,0.60918295,0.63234395
BiLSTM+Attention,val,77.66588_12.768967,2023-10-01,0.7376278,0.76431257
BiLSTM+Attention,val,77.66588_12.791425,2023-10-01,0.6445355,0.6760359
BiLSTM+Attention,val,77.66588_12.953122,2023-10-01,0.6399718,0.667668
BiLSTM+Attention,val,77.66588_13.038462,2023-10-01,0.539147,0.5669286
BiLSTM+Attention,val,77.66588_13.051936,2023-10-01,0.5650271,0.5980772
BiLSTM+Attention,val,77.66588_13.173209,2023-10-01,0.46099278,0.51044947
BiLSTM+Attention,val,77.670371_12.71956,2023-10-01,0.6193009,0.6638009
BiLSTM+Attention,val,77.670371_12.86329,2023-10-01,0.5403865,0.5635401
BiLSTM+Attention,val,77.670371_12.881256,2023-10-01,0.5312839,0.54796696
BiLSTM+Attention,val,77.670371_12.894731,2023-10-01,0.47858402,0.49756607
BiLSTM+Attention,val,77.670371_13.069903,2023-10-01,0.46874055,0.5025387
BiLSTM+Attention,val,77.670371_13.083377,2023-10-01,0.4296612,0.46481815
BiLSTM+Attention,val,77.670371_13.092361,2023-10-01,0.43300134,0.4705912
BiLSTM+Attention,val,77.670371_13.128293,2023-10-01,0.5124904,0.55338347
BiLSTM+Attention,val,77.674863_12.674644,2023-10-01,0.72213143,0.76784486
BiLSTM+Attention,val,77.674863_12.71956,2023-10-01,0.62845975,0.6738899
BiLSTM+Attention,val,77.674863_12.755492,2023-10-01,0.575104,0.5975618
BiLSTM+Attention,val,77.674863_12.764475,2023-10-01,0.58968663,0.6143539
BiLSTM+Attention,val,77.674863_12.786933,2023-10-01,0.61887336,0.6506491
BiLSTM+Attention,val,77.674863_12.836341,2023-10-01,0.5630402,0.58546126
BiLSTM+Attention,val,77.674863_12.867782,2023-10-01,0.7147738,0.754361
BiLSTM+Attention,val,77.674863_13.051936,2023-10-01,0.57386196,0.6032342
BiLSTM+Attention,val,77.674863_13.069903,2023-10-01,0.45077273,0.48418918
BiLSTM+Attention,val,77.674863_13.092361,2023-10-01,0.45277786,0.48720068
BiLSTM+Attention,val,77.674863_13.105835,2023-10-01,0.505457,0.5383117
BiLSTM+Attention,val,77.679355_12.697102,2023-10-01,0.5951589,0.6299181
BiLSTM+Attention,val,77.679355_12.746509,2023-10-01,0.68686694,0.7186714
BiLSTM+Attention,val,77.679355_12.881256,2023-10-01,0.5571542,0.5736671
BiLSTM+Attention,val,77.679355_12.89024,2023-10-01,0.57013714,0.5845858
BiLSTM+Attention,val,77.679355_12.899223,2023-10-01,0.49151507,0.50510216
BiLSTM+Attention,val,77.679355_13.047445,2023-10-01,0.75115895,0.7801588
BiLSTM+Attention,val,77.679355_13.056428,2023-10-01,0.5456621,0.5783935
BiLSTM+Attention,val,77.679355_13.074394,2023-10-01,0.4695391,0.49714443
BiLSTM+Attention,val,77.679355_13.101344,2023-10-01,0.4708307,0.50894314
BiLSTM+Attention,val,77.679355_13.141768,2023-10-01,0.50289565,0.5433549
BiLSTM+Attention,val,77.679355_13.155243,2023-10-01,0.43078262,0.47972727
BiLSTM+Attention,val,77.679355_13.159734,2023-10-01,0.455163,0.5013876
BiLSTM+Attention,val,77.683846_12.728543,2023-10-01,0.61743,0.6433824
BiLSTM+Attention,val,77.683846_12.742018,2023-10-01,0.55309564,0.5783812
BiLSTM+Attention,val,77.683846_12.755492,2023-10-01,0.72912854,0.7569874
BiLSTM+Attention,val,77.683846_12.795916,2023-10-01,0.59722215,0.6229702
BiLSTM+Attention,val,77.683846_12.8049,2023-10-01,0.5561242,0.579864
BiLSTM+Attention,val,77.683846_12.836341,2023-10-01,0.60733014,0.6393639
BiLSTM+Attention,val,77.683846_12.840832,2023-10-01,0.6156886,0.64207315
BiLSTM+Attention,val,77.683846_12.894731,2023-10-01,0.5838427,0.6023127
BiLSTM+Attention,val,77.683846_12.917189,2023-10-01,0.4975171,0.5371767
BiLSTM+Attention,val,77.683846_12.939647,2023-10-01,0.7338725,0.7573959
BiLSTM+Attention,val,77.683846_13.029478,2023-10-01,0.42502648,0.46043122
BiLSTM+Attention,val,77.683846_13.06092,2023-10-01,0.5185213,0.55069464
