model,split,site_id,target_date,actual,predicted
BiLSTM+Attention,val,77.652405_12.8049,2023-10-01,0.5930555,0.60533285
BiLSTM+Attention,val,77.652405_12.858799,2023-10-01,0.685569,0.69399184
BiLSTM+Attention,val,77.652405_12.926172,2023-10-01,0.6735272,0.68918407
BiLSTM+Attention,val,77.652405_13.002529,2023-10-01,0.5619513,0.57977957
BiLSTM+Attention,val,77.656897_12.742018,2023-10-01,0.61750245,0.6189851
BiLSTM+Attention,val,77.656897_12.746509,2023-10-01,0.5974663,0.6041334
BiLSTM+Attention,val,77.656897_12.768967,2023-10-01,0.61360186,0.61771834
BiLSTM+Attention,val,77.656897_12.791425,2023-10-01,0.55572826,0.5491517
BiLSTM+Attention,val,77.656897_12.800408,2023-10-01,0.60817885,0.61756074
BiLSTM+Attention,val,77.656897_12.831849,2023-10-01,0.61376405,0.6133272
BiLSTM+Attention,val,77.656897_12.849815,2023-10-01,0.5062951,0.5016891
BiLSTM+Attention,val,77.656897_12.939647,2023-10-01,0.61898726,0.6241678
BiLSTM+Attention,val,77.656897_13.101344,2023-10-01,0.47308987,0.48261333
BiLSTM+Attention,val,77.656897_13.164226,2023-10-01,0.48246512,0.5037935
BiLSTM+Attention,val,77.656897_13.173209,2023-10-01,0.4542851,0.4781844
BiLSTM+Attention,val,77.661388_12.737526,2023-10-01,0.62033623,0.6280171
BiLSTM+Attention,val,77.661388_12.759984,2023-10-01,0.6274241,0.6374427
BiLSTM+Attention,val,77.661388_13.056428,2023-10-01,0.5274042,0.529218
BiLSTM+Attention,val,77.661388_13.074394,2023-10-01,0.52856356,0.5296008
BiLSTM+Attention,val,77.661388_13.087869,2023-10-01,0.48106915,0.49003392
BiLSTM+Attention,val,77.661388_13.101344,2023-10-01,0.46896452,0.48128343
BiLSTM+Attention,val,77.661388_13.110327,2023-10-01,0.5285878,0.52897024
BiLSTM+Attention,val,77.661388_13.11931,2023-10-01,0.5819974,0.59263766
BiLSTM+Attention,val,77.66588_12.679136,2023-10-01,0.684209,0.7064042
BiLSTM+Attention,val,77.66588_12.697102,2023-10-01,0.6496035,0.670694
BiLSTM+Attention,val,77.66588_12.715068,2023-10-01,0.62622017,0.6469744
BiLSTM+Attention,val,77.66588_12.724051,2023-10-01,0.6237677,0.6367711
BiLSTM+Attention,val,77.66588_12.751001,2023-10-01,0.58743644,0.6000451
BiLSTM+Attention,val,77.66588_12.755492,2023-10-01,0.63098013,0.640938
BiLSTM+Attention,val,77.66588_12.764475,2023-10-01,0.60918295,0.6221014
BiLSTM+Attention,val,77.66588_12.768967,2023-10-01,0.7376278,0.75445455
BiLSTM+Attention,val,77.66588_12.791425,2023-10-01,0.6445355,0.6596267
BiLSTM+Attention,val,77.66588_12.953122,2023-10-01,0.6399718,0.6351282
BiLSTM+Attention,val,77.66588_13.038462,2023-10-01,0.539147,0.54342175
BiLSTM+Attention,val,77.66588_13.051936,2023-10-01,0.5650271,0.5740533
BiLSTM+Attention,val,77.66588_13.173209,2023-10-01,0.46099278,0.4810725
BiLSTM+Attention,val,77.670371_12.71956,2023-10-01,0.6193009,0.6424782
BiLSTM+Attention,val,77.670371_12.86329,2023-10-01,0.5403865,0.53002954
BiLSTM+Attention,val,77.670371_12.881256,2023-10-01,0.5312839,0.5309234
BiLSTM+Attention,val,77.670371_12.894731,2023-10-01,0.47858402,0.47893944
BiLSTM+Attention,val,77.670371_13.069903,2023-10-01,0.46874055,0.47359037
BiLSTM+Attention,val,77.670371_13.083377,2023-10-01,0.4296612,0.444342
BiLSTM+Attention,val,77.670371_13.092361,2023-10-01,0.43300134,0.45190603
BiLSTM+Attention,val,77.670371_13.128293,2023-10-01,0.5124904,0.523429
BiLSTM+Attention,val,77.674863_12.674644,2023-10-01,0.72213143,0.759125
BiLSTM+Attention,val,77.674863_12.71956,2023-10-01,0.62845975,0.6424909
BiLSTM+Attention,val,77.674863_12.755492,2023-10-01,0.575104,0.58386785
BiLSTM+Attention,val,77.674863_12.764475,2023-10-01,0.58968663,0.5970975
BiLSTM+Attention,val,77.674863_12.786933,2023-10-01,0.61887336,0.62836105
BiLSTM+Attention,val,77.674863_12.836341,2023-10-01,0.5630402,0.5624703
BiLSTM+Attention,val,77.674863_12.867782,2023-10-01,0.7147738,0.7420841
BiLSTM+Attention,val,77.674863_13.051936,2023-10-01,0.57386196,0.5833678
BiLSTM+Attention,val,77.674863_13.069903,2023-10-01,0.45077273,0.4614971
BiLSTM+Attention,val,77.674863_13.092361,2023-10-01,0.45277786,0.47052246
BiLSTM+Attention,val,77.674863_13.105835,2023-10-01,0.505457,0.5226729
BiLSTM+Attention,val,77.679355_12.697102,2023-10-01,0.5951589,0.5932471
BiLSTM+Attention,val,77.679355_12.746509,2023-10-01,0.68686694,0.7022394
BiLSTM+Attention,val,77.679355_12.881256,2023-10-01,0.5571542,0.5532998
BiLSTM+Attention,val,77.679355_12.89024,2023-10-01,0.57013714,0.56386024
BiLSTM+Attention,val,77.679355_12.899223,2023-10-01,0.49151507,0.49118808
BiLSTM+Attention,val,77.679355_13.047445,2023-10-01,0.75115895,0.76933265
BiLSTM+Attention,val,77.679355_13.056428,2023-10-01,0.5456621,0.5581332
BiLSTM+Attention,val,77.679355_13.074394,2023-10-01,0.4695391,0.47321576
BiLSTM+Attention,val,77.679355_13.101344,2023-10-01,0.4708307,0.48992264
BiLSTM+Attention,val,77.679355_13.141768,2023-10-01,0.50289565,0.5208632
BiLSTM+Attention,val,77.679355_13.155243,2023-10-01,0.43078262,0.44320977
BiLSTM+Attention,val,77.679355_13.159734,2023-10-01,0.455163,0.4666003
BiLSTM+Attention,val,77.683846_12.728543,2023-10-01,0.61743,0.6184448
BiLSTM+Attention,val,77.683846_12.742018,2023-10-01,0.55309564,0.5524382
BiLSTM+Attention,val,77.683846_12.755492,2023-10-01,0.72912854,0.75402343
BiLSTM+Attention,val,77.683846_12.795916,2023-10-01,0.59722215,0.60165024
BiLSTM+Attention,val,77.683846_12.8049,2023-10-01,0.5561242,0.56224215
BiLSTM+Attention,val,77.683846_12.836341,2023-10-01,0.60733014,0.6203267
BiLSTM+Attention,val,77.683846_12.840832,2023-10-01,0.6156886,0.6267033
BiLSTM+Attention,val,77.683846_12.894731,2023-10-01,0.5838427,0.59067655
BiLSTM+Attention,val,77.683846_12.917189,2023-10-01,0.4975171,0.49820244
BiLSTM+Attention,val,77.683846_12.939647,2023-10-01,0.7338725,0.751244
BiLSTM+Attention,val,77.683846_13.029478,2023-10-01,0.42502648,0.4312724
BiLSTM+Attention,val,77.683846_13.06092,2023-10-01,0.5185213,0.5323793
BiLSTM+Attention,val,77.683846_13.074394,2023-10-01,0.43709117,0.45045906
BiLSTM+Attention,val,77.683846_13.11931,2023-10-01,0.4143733,0.43358618
BiLSTM+Attention,val,77.683846_13.123802,2023-10-01,0.46271953,0.48160362
BiLSTM+Attention,val,77.688338_12.656678,2023-10-01,0.73285383,0.7547685
BiLSTM+Attention,val,77.688338_12.69261,2023-10-01,0.77558017,0.81102365
BiLSTM+Attention,val,77.688338_12.697102,2023-10-01,0.78095084,0.81032014
BiLSTM+Attention,val,77.688338_12.710577,2023-10-01,0.7782857,0.8289618
BiLSTM+Attention,val,77.688338_12.751001,2023-10-01,0.6291345,0.6402046
BiLSTM+Attention,val,77.688338_12.755492,2023-10-01,0.6015886,0.6103202
BiLSTM+Attention,val,77.688338_12.876765,2023-10-01,0.7729954,0.815543
BiLSTM+Attention,val,77.688338_12.885748,2023-10-01,0.5960954,0.6098983
BiLSTM+Attention,val,77.688338_12.966596,2023-10-01,0.6112141,0.62270343
BiLSTM+Attention,val,77.692829_12.746509,2023-10-01,0.5301369,0.52827907
BiLSTM+Attention,val,77.692829_12.800408,2023-10-01,0.55930096,0.55683774
BiLSTM+Attention,val,77.692829_12.845324,2023-10-01,0.62499934,0.6485211
BiLSTM+Attention,val,77.692829_12.885748,2023-10-01,0.6217193,0.6264368
BiLSTM+Attention,val,77.692829_12.899223,2023-10-01,0.5468351,0.5427974
BiLSTM+Attention,val,77.692829_13.047445,2023-10-01,0.72403485,0.75428987
BiLSTM+Attention,val,77.692829_13.06092,2023-10-01,0.61359346,0.62583584
BiLSTM+Attention,val,77.692829_13.065411,2023-10-01,0.5668611,0.58439857
BiLSTM+Attention,val,77.692829_13.083377,2023-10-01,0.43395394,0.44920415
BiLSTM+Attention,val,77.692829_13.096852,2023-10-01,0.4158016,0.42893678
BiLSTM+Attention,val,77.692829_13.132785,2023-10-01,0.39263874,0.41589743
BiLSTM+Attention,val,77.692829_13.155243,2023-10-01,0.4319133,0.45047295
BiLSTM+Attention,val,77.697321_12.697102,2023-10-01,0.7837533,0.8226701
BiLSTM+Attention,val,77.697321_12.751001,2023-10-01,0.59385276,0.59235674
BiLSTM+Attention,val,77.697321_12.773459,2023-10-01,0.5611581,0.56999296
BiLSTM+Attention,val,77.697321_12.791425,2023-10-01,0.6442227,0.6582745
BiLSTM+Attention,val,77.697321_12.885748,2023-10-01,0.6251517,0.631312
BiLSTM+Attention,val,77.697321_12.894731,2023-10-01,0.56226784,0.5535707
BiLSTM+Attention,val,77.697321_12.930664,2023-10-01,0.58192354,0.58720535
BiLSTM+Attention,val,77.697321_12.966596,2023-10-01,0.58649427,0.596936
BiLSTM+Attention,val,77.697321_13.132785,2023-10-01,0.39263874,0.41555902
BiLSTM+Attention,val,77.697321_13.150751,2023-10-01,0.44764382,0.46352315
BiLSTM+Attention,val,77.697321_13.1777,2023-10-01,0.54131114,0.5648985
BiLSTM+Attention,val,77.701812_12.742018,2023-10-01,0.5958339,0.5964278
BiLSTM+Attention,val,77.701812_12.77795,2023-10-01,0.562205,0.5609219
BiLSTM+Attention,val,77.701812_12.8049,2023-10-01,0.63279605,0.638318
BiLSTM+Attention,val,77.701812_12.822866,2023-10-01,0.6037188,0.6171208
BiLSTM+Attention,val,77.701812_12.872273,2023-10-01,0.55885047,0.56111103
BiLSTM+Attention,val,77.701812_12.984563,2023-10-01,0.5188461,0.5141277
BiLSTM+Attention,val,77.701812_13.03397,2023-10-01,0.48754436,0.49143714
BiLSTM+Attention,val,77.701812_13.114818,2023-10-01,0.47837278,0.50368786
BiLSTM+Attention,val,77.701812_13.164226,2023-10-01,0.47479618,0.4820429
BiLSTM+Attention,val,77.706304_12.746509,2023-10-01,0.6090571,0.6103876
BiLSTM+Attention,val,77.706304_12.751001,2023-10-01,0.6157919,0.6121919
BiLSTM+Attention,val,77.706304_12.759984,2023-10-01,0.532587,0.5321505
BiLSTM+Attention,val,77.706304_12.764475,2023-10-01,0.5700465,0.5733313
BiLSTM+Attention,val,77.706304_12.86329,2023-10-01,0.51068956,0.52368706
BiLSTM+Attention,val,77.706304_12.984563,2023-10-01,0.52616316,0.52587056
BiLSTM+Attention,val,77.706304_13.038462,2023-10-01,0.49425855,0.5003119
BiLSTM+Attention,val,77.706304_13.042953,2023-10-01,0.5457702,0.5561929
BiLSTM+Attention,val,77.706304_13.137276,2023-10-01,0.6414196,0.6627111
BiLSTM+Attention,val,77.710796_12.715068,2023-10-01,0.66418666,0.6910909
BiLSTM+Attention,val,77.710796_12.894731,2023-10-01,0.6412134,0.6486605
BiLSTM+Attention,val,77.710796_12.899223,2023-10-01,0.5903363,0.5942684
BiLSTM+Attention,val,77.710796_12.912697,2023-10-01,0.5244459,0.50386524
BiLSTM+Attention,val,77.710796_13.03397,2023-10-01,0.47914466,0.48918748
BiLSTM+Attention,val,77.710796_13.11931,2023-10-01,0.44922596,0.47051993
BiLSTM+Attention,val,77.710796_13.123802,2023-10-01,0.4186184,0.44112659
BiLSTM+Attention,val,77.710796_13.132785,2023-10-01,0.446553,0.4612648
BiLSTM+Attention,val,77.710796_13.150751,2023-10-01,0.42567623,0.43884212
BiLSTM+Attention,val,77.710796_13.168717,2023-10-01,0.494241,0.5089062
BiLSTM+Attention,val,77.710796_13.173209,2023-10-01,0.5028561,0.5340345
BiLSTM+Attention,val,77.715287_12.679136,2023-10-01,0.7220491,0.7528886
BiLSTM+Attention,val,77.715287_12.742018,2023-10-01,0.59678996,0.59869426
BiLSTM+Attention,val,77.715287_12.773459,2023-10-01,0.56179696,0.5597493
BiLSTM+Attention,val,77.715287_12.822866,2023-10-01,0.62256515,0.6327891
BiLSTM+Attention,val,77.715287_12.827358,2023-10-01,0.59081966,0.5985253
BiLSTM+Attention,val,77.715287_12.845324,2023-10-01,0.5385599,0.542378
BiLSTM+Attention,val,77.715287_12.885748,2023-10-01,0.60961556,0.62280273
BiLSTM+Attention,val,77.715287_12.899223,2023-10-01,0.5063024,0.5125431
BiLSTM+Attention,val,77.715287_12.939647,2023-10-01,0.7488285,0.76015294
BiLSTM+Attention,val,77.715287_12.944139,2023-10-01,0.77765864,0.7943134
BiLSTM+Attention,val,77.715287_12.94863,2023-10-01,0.6248973,0.6250792
BiLSTM+Attention,val,77.715287_13.016004,2023-10-01,0.5597343,0.58342165
BiLSTM+Attention,val,77.715287_13.029478,2023-10-01,0.44120547,0.44740131
BiLSTM+Attention,val,77.715287_13.038462,2023-10-01,0.5638501,0.5816599
BiLSTM+Attention,val,77.715287_13.051936,2023-10-01,0.55224454,0.56049144
BiLSTM+Attention,val,77.715287_13.056428,2023-10-01,0.48546147,0.49277884
BiLSTM+Attention,val,77.715287_13.096852,2023-10-01,0.37993547,0.40134245
BiLSTM+Attention,val,77.715287_13.114818,2023-10-01,0.5142759,0.53655136
BiLSTM+Attention,val,77.715287_13.128293,2023-10-01,0.4591412,0.4758172
BiLSTM+Attention,val,77.719779_12.706085,2023-10-01,0.6799026,0.71140254
BiLSTM+Attention,val,77.719779_12.746509,2023-10-01,0.71960324,0.73690176
BiLSTM+Attention,val,77.719779_12.795916,2023-10-01,0.5808367,0.5802309
BiLSTM+Attention,val,77.719779_12.840832,2023-10-01,0.6195077,0.6319868
BiLSTM+Attention,val,77.719779_12.903714,2023-10-01,0.5040727,0.5102687
BiLSTM+Attention,val,77.719779_13.069903,2023-10-01,0.45039424,0.4621551
BiLSTM+Attention,val,77.719779_13.105835,2023-10-01,0.47238338,0.48473996
BiLSTM+Attention,val,77.719779_13.123802,2023-10-01,0.4294232,0.44465318
BiLSTM+Attention,val,77.719779_13.137276,2023-10-01,0.43493286,0.45794916
BiLSTM+Attention,val,77.719779_13.155243,2023-10-01,0.42620364,0.44765002
BiLSTM+Attention,val,77.72427_12.674644,2023-10-01,0.62893844,0.6541688
BiLSTM+Attention,val,77.72427_12.697102,2023-10-01,0.556265,0.57460403
BiLSTM+Attention,val,77.72427_12.701593,2023-10-01,0.5831492,0.60729575
BiLSTM+Attention,val,77.72427_12.724051,2023-10-01,0.6283153,0.6286339
BiLSTM+Attention,val,77.72427_12.786933,2023-10-01,0.6049207,0.6093835
BiLSTM+Attention,val,77.72427_12.791425,2023-10-01,0.60332865,0.6097685
BiLSTM+Attention,val,77.72427_12.840832,2023-10-01,0.5991596,0.6050898
BiLSTM+Attention,val,77.72427_12.867782,2023-10-01,0.5436679,0.5524593
BiLSTM+Attention,val,77.72427_12.885748,2023-10-01,0.5800005,0.5888771
BiLSTM+Attention,val,77.72427_13.024987,2023-10-01,0.74948984,0.7925533
BiLSTM+Attention,val,77.72427_13.06092,2023-10-01,0.46857366,0.47641626
BiLSTM+Attention,val,77.72427_13.074394,2023-10-01,0.47836065,0.48416016
BiLSTM+Attention,val,77.728762_12.706085,2023-10-01,0.65404266,0.69256806
BiLSTM+Attention,val,77.728762_12.724051,2023-10-01,0.6948899,0.70673525
BiLSTM+Attention,val,77.728762_12.759984,2023-10-01,0.60224944,0.59838754
BiLSTM+Attention,val,77.728762_12.782442,2023-10-01,0.6252623,0.62663656
BiLSTM+Attention,val,77.728762_12.809391,2023-10-01,0.615637,0.62888825
BiLSTM+Attention,val,77.728762_12.858799,2023-10-01,0.6153634,0.62412834
BiLSTM+Attention,val,77.728762_12.876765,2023-10-01,0.62600726,0.643192
BiLSTM+Attention,val,77.728762_12.885748,2023-10-01,0.5688155,0.5790672
BiLSTM+Attention,val,77.728762_13.016004,2023-10-01,0.73756933,0.77687436
BiLSTM+Attention,val,77.728762_13.047445,2023-10-01,0.53294694,0.53981596
BiLSTM+Attention,val,77.728762_13.087869,2023-10-01,0.502254,0.52284664
BiLSTM+Attention,val,77.728762_13.092361,2023-10-01,0.4641471,0.4756137
BiLSTM+Attention,val,77.733253_12.755492,2023-10-01,0.5728842,0.5690886
BiLSTM+Attention,val,77.733253_12.795916,2023-10-01,0.57487947,0.57102054
BiLSTM+Attention,val,77.733253_12.86329,2023-10-01,0.6286072,0.6465532
BiLSTM+Attention,val,77.733253_12.872273,2023-10-01,0.6121751,0.634366
BiLSTM+Attention,val,77.733253_12.998037,2023-10-01,0.6440426,0.66440773
BiLSTM+Attention,val,77.733253_13.056428,2023-10-01,0.4452755,0.45301616
BiLSTM+Attention,val,77.737745_12.764475,2023-10-01,0.5507012,0.54870087
BiLSTM+Attention,val,77.737745_12.791425,2023-10-01,0.59363776,0.60009694
BiLSTM+Attention,val,77.737745_12.809391,2023-10-01,0.58939046,0.5951823
BiLSTM+Attention,val,77.737745_12.858799,2023-10-01,0.59439176,0.602084
BiLSTM+Attention,val,77.737745_12.872273,2023-10-01,0.61957073,0.63837415
BiLSTM+Attention,val,77.737745_12.881256,2023-10-01,0.6398326,0.65301156
BiLSTM+Attention,val,77.737745_13.051936,2023-10-01,0.4692375,0.47776827
BiLSTM+Attention,val,77.737745_13.06092,2023-10-01,0.4741057,0.47756368
BiLSTM+Attention,val,77.737745_13.078886,2023-10-01,0.50111645,0.51225126
BiLSTM+Attention,val,77.737745_13.101344,2023-10-01,0.42668763,0.4422083
BiLSTM+Attention,val,77.742237_12.697102,2023-10-01,0.69630885,0.73087263
BiLSTM+Attention,val,77.742237_12.764475,2023-10-01,0.5654555,0.56620044
BiLSTM+Attention,val,77.742237_12.795916,2023-10-01,0.5600604,0.55892843
BiLSTM+Attention,val,77.742237_12.8049,2023-10-01,0.60286003,0.6058605
BiLSTM+Attention,val,77.742237_12.86329,2023-10-01,0.53441596,0.539399
BiLSTM+Attention,val,77.742237_12.867782,2023-10-01,0.6245616,0.6393679
BiLSTM+Attention,val,77.742237_12.89024,2023-10-01,0.62544173,0.6432771
BiLSTM+Attention,val,77.742237_12.899223,2023-10-01,0.6060428,0.62396014
BiLSTM+Attention,val,77.742237_12.921681,2023-10-01,0.5559039,0.5514964
BiLSTM+Attention,val,77.742237_12.980071,2023-10-01,0.59495234,0.59818465
BiLSTM+Attention,val,77.742237_13.002529,2023-10-01,0.61163586,0.62625337
BiLSTM+Attention,val,77.742237_13.016004,2023-10-01,0.6179708,0.6362754
BiLSTM+Attention,val,77.742237_13.038462,2023-10-01,0.44740683,0.45990273
BiLSTM+Attention,val,77.742237_13.074394,2023-10-01,0.4243271,0.44059148
BiLSTM+Attention,val,77.742237_13.078886,2023-10-01,0.48704785,0.50529206
BiLSTM+Attention,val,77.742237_13.101344,2023-10-01,0.44885513,0.46561572
BiLSTM+Attention,val,77.746728_12.751001,2023-10-01,0.59357256,0.58576894
BiLSTM+Attention,val,77.746728_12.764475,2023-10-01,0.5847862,0.588131
BiLSTM+Attention,val,77.746728_12.782442,2023-10-01,0.6202169,0.6176798
BiLSTM+Attention,val,77.746728_12.97558,2023-10-01,0.61548156,0.62530595
BiLSTM+Attention,val,77.746728_12.984563,2023-10-01,0.6056126,0.60794383
BiLSTM+Attention,val,77.746728_13.016004,2023-10-01,0.63005996,0.64800406
BiLSTM+Attention,val,77.746728_13.020495,2023-10-01,0.6585344,0.67379487
BiLSTM+Attention,val,77.746728_13.024987,2023-10-01,0.56799746,0.5683178
BiLSTM+Attention,val,77.746728_13.038462,2023-10-01,0.4758998,0.48045072
BiLSTM+Attention,val,77.746728_13.06092,2023-10-01,0.43419647,0.44476396
BiLSTM+Attention,val,77.746728_13.083377,2023-10-01,0.48634502,0.5052002
BiLSTM+Attention,val,77.746728_13.092361,2023-10-01,0.44407743,0.4613285
BiLSTM+Attention,val,77.75122_12.751001,2023-10-01,0.58329207,0.58692306
BiLSTM+Attention,val,77.75122_12.755492,2023-10-01,0.62739366,0.63437635
BiLSTM+Attention,val,77.75122_12.768967,2023-10-01,0.548494,0.54918796
BiLSTM+Attention,val,77.75122_12.77795,2023-10-01,0.5867889,0.5927107
BiLSTM+Attention,val,77.75122_12.894731,2023-10-01,0.54823184,0.5561542
BiLSTM+Attention,val,77.75122_12.993546,2023-10-01,0.5462637,0.5539069
BiLSTM+Attention,val,77.75122_13.020495,2023-10-01,0.59164834,0.5978693
BiLSTM+Attention,val,77.75122_13.03397,2023-10-01,0.4868415,0.48927236
BiLSTM+Attention,val,77.75122_13.038462,2023-10-01,0.45597267,0.46085447
BiLSTM+Attention,val,77.755711_12.706085,2023-10-01,0.6115,0.6391846
BiLSTM+Attention,val,77.755711_12.764475,2023-10-01,0.7815002,0.81247085
BiLSTM+Attention,val,77.755711_12.77795,2023-10-01,0.56954753,0.57655543
BiLSTM+Attention,val,77.755711_12.822866,2023-10-01,0.57484406,0.5777687
BiLSTM+Attention,val,77.755711_12.831849,2023-10-01,0.5492274,0.5484251
BiLSTM+Attention,val,77.755711_12.858799,2023-10-01,0.59731746,0.60220945
BiLSTM+Attention,val,77.755711_12.885748,2023-10-01,0.5847756,0.5921491
BiLSTM+Attention,val,77.755711_12.899223,2023-10-01,0.5152699,0.51804495
BiLSTM+Attention,val,77.755711_12.903714,2023-10-01,0.5699252,0.57727444
BiLSTM+Attention,val,77.755711_12.926172,2023-10-01,0.5915882,0.5787077
BiLSTM+Attention,val,77.760203_12.751001,2023-10-01,0.5798189,0.5867848
BiLSTM+Attention,val,77.760203_12.795916,2023-10-01,0.5609835,0.5648548
BiLSTM+Attention,val,77.760203_12.818374,2023-10-01,0.65147936,0.6652395
BiLSTM+Attention,val,77.760203_12.867782,2023-10-01,0.55577683,0.5590765
BiLSTM+Attention,val,77.760203_12.872273,2023-10-01,0.56805134,0.57250786
BiLSTM+Attention,val,77.760203_12.876765,2023-10-01,0.53920746,0.5400499
BiLSTM+Attention,val,77.760203_12.885748,2023-10-01,0.5553666,0.5631894
BiLSTM+Attention,val,77.760203_12.984563,2023-10-01,0.60409486,0.609397
BiLSTM+Attention,val,77.764695_12.742018,2023-10-01,0.6926268,0.70533
BiLSTM+Attention,val,77.764695_12.746509,2023-10-01,0.6802223,0.6937392
BiLSTM+Attention,val,77.764695_12.813883,2023-10-01,0.60691637,0.61302745
BiLSTM+Attention,val,77.764695_12.849815,2023-10-01,0.58232975,0.5842928
BiLSTM+Attention,val,77.764695_12.885748,2023-10-01,0.5800306,0.59196305
BiLSTM+Attention,val,77.764695_12.912697,2023-10-01,0.58749413,0.5812698
BiLSTM+Attention,val,77.764695_13.03397,2023-10-01,0.43491527,0.4401754
BiLSTM+Attention,val,77.769186_12.751001,2023-10-01,0.7029098,0.7224702
BiLSTM+Attention,val,77.769186_12.791425,2023-10-01,0.5506455,0.5572724
BiLSTM+Attention,val,77.769186_12.800408,2023-10-01,0.6032909,0.6080542
BiLSTM+Attention,val,77.769186_12.8049,2023-10-01,0.6360855,0.64219916
BiLSTM+Attention,val,77.769186_12.809391,2023-10-01,0.57240915,0.5690264
BiLSTM+Attention,val,77.769186_12.876765,2023-10-01,0.5982791,0.5998698
BiLSTM+Attention,val,77.769186_12.894731,2023-10-01,0.56060463,0.5653062
BiLSTM+Attention,val,77.769186_13.016004,2023-10-01,0.54507947,0.5478657
BiLSTM+Attention,val,77.773678_12.746509,2023-10-01,0.6965308,0.71656704
BiLSTM+Attention,val,77.773678_12.858799,2023-10-01,0.54023254,0.53857774
BiLSTM+Attention,val,77.773678_12.885748,2023-10-01,0.55130386,0.5578672
BiLSTM+Attention,val,77.773678_12.899223,2023-10-01,0.52765036,0.5360562
BiLSTM+Attention,val,77.773678_12.908206,2023-10-01,0.56539345,0.5774397
BiLSTM+Attention,val,77.778169_12.809391,2023-10-01,0.53469694,0.5319283
BiLSTM+Attention,val,77.778169_12.885748,2023-10-01,0.56989133,0.57871956
BiLSTM+Attention,val,77.782661_12.786933,2023-10-01,0.5526807,0.55405295
BiLSTM+Attention,val,77.782661_12.791425,2023-10-01,0.5806784,0.5863615
BiLSTM+Attention,val,77.782661_12.89024,2023-10-01,0.56281716,0.5739765
BiLSTM+Attention,val,77.787152_12.786933,2023-10-01,0.56653047,0.5708976
BiLSTM+Attention,val,77.787152_12.849815,2023-10-01,0.54235315,0.54287535
BiLSTM+Attention,val,77.787152_12.867782,2023-10-01,0.5527444,0.55325645
BiLSTM+Attention,val,77.791644_12.8049,2023-10-01,0.5660927,0.5645491
BiLSTM+Attention,val,77.791644_12.899223,2023-10-01,0.5515532,0.5551916
BiLSTM+Attention,val,77.796136_12.854307,2023-10-01,0.5432289,0.53318435
BiLSTM+Attention,val,77.796136_12.885748,2023-10-01,0.6060403,0.60250044
BiLSTM+Attention,val,77.800627_12.876765,2023-10-01,0.59889525,0.5949109
BiLSTM+Attention,val,77.800627_12.885748,2023-10-01,0.56631,0.55870676
BiLSTM+Attention,val,77.805119_12.876765,2023-10-01,0.60628444,0.6037971
BiLSTM+Attention,val,77.805119_12.89024,2023-10-01,0.5953968,0.58991075
BiLSTM+Attention,val,77.80961_12.858799,2023-10-01,0.6114873,0.60840434
BiLSTM+Attention,val,77.80961_12.86329,2023-10-01,0.589909,0.58397645
BiLSTM+Attention,val,77.329012_12.944139,2023-11-01,0.5460043,0.55756545
BiLSTM+Attention,val,77.329012_12.962105,2023-11-01,0.7166969,0.7424164
BiLSTM+Attention,val,77.337995_12.921681,2023-11-01,0.666273,0.6844311
BiLSTM+Attention,val,77.342486_12.926172,2023-11-01,0.7046795,0.7366195
BiLSTM+Attention,val,77.342486_12.935155,2023-11-01,0.725706,0.76618445
BiLSTM+Attention,val,77.342486_12.944139,2023-11-01,0.69412655,0.7230288
BiLSTM+Attention,val,77.346978_12.86329,2023-11-01,0.59140396,0.59999514
BiLSTM+Attention,val,77.346978_12.962105,2023-11-01,0.55347407,0.5583637
BiLSTM+Attention,val,77.351469_12.89024,2023-11-01,0.56610185,0.5723883
BiLSTM+Attention,val,77.351469_12.930664,2023-11-01,0.72959065,0.7494896
BiLSTM+Attention,val,77.351469_12.939647,2023-11-01,0.71021575,0.7260665
BiLSTM+Attention,val,77.355961_12.899223,2023-11-01,0.5809716,0.59246427
BiLSTM+Attention,val,77.355961_12.94863,2023-11-01,0.5211862,0.53025407
BiLSTM+Attention,val,77.355961_12.962105,2023-11-01,0.7268367,0.7652545
BiLSTM+Attention,val,77.360453_12.867782,2023-11-01,0.47954908,0.49026555
BiLSTM+Attention,val,77.360453_12.908206,2023-11-01,0.601436,0.6184737
BiLSTM+Attention,val,77.360453_12.926172,2023-11-01,0.7256172,0.7558744
BiLSTM+Attention,val,77.364944_12.854307,2023-11-01,0.5212138,0.536176
BiLSTM+Attention,val,77.364944_12.962105,2023-11-01,0.510166,0.51575696
BiLSTM+Attention,val,77.369436_12.881256,2023-11-01,0.5221012,0.5354625
BiLSTM+Attention,val,77.369436_12.89024,2023-11-01,0.51983297,0.5315299
BiLSTM+Attention,val,77.369436_12.935155,2023-11-01,0.48332855,0.48435694
BiLSTM+Attention,val,77.369436_12.998037,2023-11-01,0.519856,0.52716196
BiLSTM+Attention,val,77.369436_13.007021,2023-11-01,0.5648213,0.576715
BiLSTM+Attention,val,77.373927_12.912697,2023-11-01,0.62371576,0.6307841
BiLSTM+Attention,val,77.373927_12.971088,2023-11-01,0.5036234,0.51333237
BiLSTM+Attention,val,77.373927_13.011512,2023-11-01,0.5180581,0.53468686
BiLSTM+Attention,val,77.373927_13.016004,2023-11-01,0.5023581,0.5208003
